post_id,posted_at,genre,post_type,hashtags,hashtag_reach_score,total_engagements,likes,comments,shares,saves,engagement_rate,positive_sentiment_pct,neutral_sentiment_pct,negative_sentiment_pct,avg_view_duration,completion_rate,age_13_17_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_54_pct,age_55_90_pct,region_north_america_pct,region_europe_pct,region_asia_pct,region_south_america_pct,region_africa_pct,region_oceania_pct,device_mobile_pct,device_desktop_pct,device_tablet_pct
bd1b814e-821a-4f5c-8de7-7e76ac866527,2024-03-29 22:38:00,travel,video,"#foodporn, #travel, #travelgram, #tasty, #wanderlust, #travel, #travelgram, #adventure",403,8848,4291,1348,325,441,72.39,56.2,34.9,8.9,9,0.779817253378039,11.1,33.4,7.9,14.3,9.8,23.5,22.9,17.4,6.9,11.7,24.5,16.6,63.0,32.4,4.6
ded2231f-e57f-4e87-b418-6efcd7e6899c,2024-02-12 10:55:00,gaming,carousel,"#makeup, #adventure, #health, #fashionista, #gaming, #tasty, #wellness, #gameplay",576,2377,1262,214,112,109,71.39,42.3,38.8,18.9,91,0.674342959389493,13.8,24.3,26.0,3.0,23.5,9.4,9.1,7.8,21.5,5.9,24.2,31.6,11.3,81.3,7.4
5d556139-ae08-445e-be94-949c74ef6340,2024-01-18 20:18:00,lifestyle,image,"#makeup, #mindfulness, #fitness, #gameplay, #skincare, #workout, #motivation, #life",686,2389,1651,132,138,91,84.22,69.1,23.9,7.0,136,0.6592452581847972,18.1,0.7,23.6,15.8,28.5,13.4,23.9,0.1,38.9,34.9,0.6,1.7,32.6,36.5,30.8
42ee3a6d-aeed-4da1-ab72-42d0d7a37cc3,2024-01-05 18:47:00,beauty,carousel,"#gadgets, #gaming, #coding",251,6160,4469,321,262,234,85.81,66.5,26.4,7.1,259,0.4801027275888249,12.1,25.4,8.6,3.7,21.7,28.4,5.0,17.3,22.2,27.8,25.4,2.4,14.9,20.9,64.2
359a5cda-e04b-4819-bd32-798e05edd907,2024-02-13 12:45:00,travel,image,"#fitness, #innovation, #ai, #selfcare, #travelgram, #streamer, #gadgets, #adventure",580,8554,5975,1320,215,261,90.85,60.0,32.8,7.1,298,0.8280341691108446,31.6,6.7,17.2,17.9,15.8,10.8,19.6,14.4,2.9,27.4,26.2,9.6,29.2,8.8,62.0
b094f490-ea0b-433e-ad9b-d427f8c4635d,2024-01-11 12:25:00,beauty,image,"#glam, #life, #selfcare, #fashionista, #skincare, #makeup",415,3169,1276,357,153,72,58.63,58.0,29.4,12.6,78,0.7810052939416323,29.8,10.3,20.8,16.4,12.5,10.3,43.1,7.5,20.4,11.9,0.3,16.8,24.9,29.7,45.4
bbe59d94-e63b-47ae-aed1-50544c0b8e80,2024-01-26 16:26:00,tech,image,"#gadgets, #gym, #fashionista, #style, #ootd, #gamer, #adventure",464,9755,7796,512,800,423,97.7,72.8,9.2,18.0,157,0.4906639065490945,22.7,14.1,29.8,12.7,1.4,19.3,22.5,18.1,7.6,35.0,14.6,2.1,24.1,44.8,31.1
d4d7c396-9285-465c-a039-ebfcc9255827,2024-02-29 06:22:00,fashion,reel,"#trendy, #style, #fashionista",175,7187,5036,889,711,351,97.22,40.6,49.6,9.8,151,0.6195542355036127,14.8,22.1,13.3,15.7,20.6,13.5,33.1,0.0,24.1,8.4,5.0,29.3,6.4,49.4,44.2
733a56e3-1910-40e5-b5c7-51a3fd5eed74,2024-02-16 19:23:00,gaming,video,"#motivation, #gameplay, #gaming, #streamer",290,2862,1896,171,263,113,85.36,79.7,5.0,15.3,49,0.5229182798815044,24.8,6.9,17.2,25.9,4.4,20.8,17.2,31.4,3.5,14.1,8.2,25.6,0.2,32.3,67.5
19962c44-4399-4673-84c5-26042bf1f1d6,2024-02-29 17:32:00,food,video,"#fashion, #fitness, #lifestyle, #gamer, #foodporn, #cooking, #selfcare, #trendy",591,3450,1786,248,174,84,66.43,53.6,36.7,9.7,241,0.6085130009039145,32.0,30.5,1.2,21.6,7.8,6.9,12.4,13.9,16.0,27.1,24.4,6.3,26.1,33.1,40.7
25589152-9977-4a16-bb3e-a14f29d2901c,2024-03-15 02:20:00,fitness,reel,"#selfcare, #foodporn, #mindfulness",237,9095,5829,1215,401,276,84.89,64.3,20.0,15.7,8,0.8492450255235582,13.7,14.2,19.3,17.8,19.4,15.6,1.3,36.3,6.0,18.0,30.2,8.2,8.4,50.8,40.8
64b2a294-9914-47b5-ae70-a22ec93ec771,2024-03-17 01:55:00,beauty,image,"#ootd, #skincare, #skincare, #makeup, #health, #glam",340,2940,1231,405,110,121,63.5,63.6,29.3,7.2,188,0.376187023417834,13.8,22.2,5.6,22.5,12.7,23.1,33.6,8.9,11.5,15.4,12.0,18.7,36.1,40.6,23.3
64258bf3-9b00-4368-b724-49f3b74f535d,2024-03-08 15:39:00,food,carousel,"#gym, #recipe, #tasty",258,4647,2819,727,197,54,81.71,54.7,32.7,12.6,215,0.8857960245297642,9.0,41.6,13.3,13.2,20.7,2.2,8.6,24.6,12.2,1.9,15.2,37.5,41.9,23.9,34.2
2da8f048-026e-4486-b381-5304a2d5adcc,2024-01-04 07:52:00,lifestyle,reel,"#motivation, #workout, #inspiration, #mindfulness, #life, #adventure",471,7934,5476,905,347,86,85.88,57.3,23.7,19.1,17,0.8680405339594057,22.8,17.9,28.2,18.8,7.8,4.4,31.5,20.6,24.1,5.1,15.1,3.6,39.7,28.9,31.4
a3137a7b-d139-4f8f-bb9c-fe1ab895e61b,2024-02-08 09:50:00,tech,reel,"#inspiration, #tech, #innovation, #travelgram, #ai, #cooking, #coding",527,7296,5388,1140,372,285,98.48,53.8,31.7,14.5,152,0.6986627502899851,14.0,11.1,3.2,24.6,10.5,36.6,0.3,1.4,17.0,17.4,54.0,9.9,41.2,50.1,8.7
7007697a-d8be-4787-aa36-39e641f7fca9,2024-01-26 00:51:00,tech,reel,"#skincare, #coding, #travelgram, #fashion",302,3483,1984,619,166,164,84.21,41.2,42.9,15.9,236,0.6685609105475254,22.5,27.2,7.2,21.4,7.2,14.5,23.4,24.5,4.4,7.9,17.6,22.2,43.5,55.0,1.4
271afb02-5f1c-4fb5-88c0-aec426da3b82,2024-01-20 20:19:00,fitness,image,"#workout, #wellness, #travel, #fitness, #health",368,5523,4008,375,240,191,87.16,48.5,34.9,16.7,111,0.7990460914527975,10.6,13.8,25.7,27.4,13.1,9.3,21.3,9.6,29.2,14.7,2.6,22.7,47.4,36.2,16.3
ed695732-492a-4d37-994f-f6f8baef7362,2024-02-06 21:16:00,lifestyle,reel,"#adventure, #glam, #mindfulness, #motivation, #esports, #fashionista, #wellness",507,10000,5597,711,626,314,72.48,62.9,27.6,9.5,129,0.3514644621849947,20.4,25.8,1.8,24.9,7.4,19.7,22.9,7.8,14.1,4.5,27.5,23.2,58.9,36.7,4.4
a0c013f3-998c-47c6-88a2-295cc4018721,2024-03-15 02:20:00,tech,carousel,"#esports, #tech, #streamer, #innovation",258,2508,1944,219,137,78,94.82,46.8,46.6,6.6,14,0.7051680713583868,25.8,15.7,17.7,17.7,3.1,19.9,3.7,21.6,23.8,11.5,15.6,23.8,30.5,23.7,45.8
5818b095-a351-4866-ac38-a6e3c5092e5c,2024-01-22 09:47:00,travel,reel,"#mindfulness, #gameplay, #motivation, #wanderlust, #travel, #beauty, #adventure",488,2565,1124,431,56,67,65.42,41.5,48.8,9.7,64,0.7779642427623745,8.6,24.9,19.1,0.6,33.2,13.6,8.4,8.1,8.2,2.2,59.2,13.9,16.1,53.6,30.4
05e78d58-f414-4a58-94b4-021fa04b8f95,2024-02-01 23:38:00,travel,image,"#tech, #travelgram, #gameplay, #travel, #beauty, #explore, #glam, #gamer",604,5164,2758,924,383,120,81.04,48.7,43.6,7.8,218,0.5498934669799193,13.9,26.8,10.3,15.4,27.5,6.0,5.8,1.8,27.1,31.8,8.3,25.1,60.9,23.5,15.6
71371dd2-d929-46c2-9b1b-718bbd6bedeb,2024-02-04 15:50:00,food,carousel,"#cooking, #recipe, #gameplay, #explore",323,7053,3439,780,469,175,68.95,51.5,36.8,11.6,113,0.8641116976410834,32.9,9.0,25.4,14.4,10.5,7.7,27.7,3.8,19.0,22.9,16.5,10.1,49.1,36.1,14.8
1b9a1674-697d-43cf-9b3b-96dfa31959c7,2024-02-22 17:21:00,lifestyle,video,"#wellness, #lifestyle, #foodie, #skincare, #inspiration, #beauty, #life, #mindfulness",646,9195,6433,799,608,243,87.91,44.1,40.0,16.0,65,0.3790889470840044,4.8,18.6,19.4,7.8,20.0,29.3,12.7,8.1,34.0,3.0,14.1,28.1,57.5,24.8,17.7
836cae30-c73b-470c-ac17-a835cd143912,2024-02-06 12:50:00,food,video,"#adventure, #foodie, #lifestyle, #travel, #foodporn",385,4218,2686,399,345,109,83.9,52.9,37.9,9.2,116,0.49718193957510726,5.0,20.2,29.1,5.8,29.5,10.4,15.6,12.0,19.5,15.3,21.1,16.5,29.4,43.8,26.8
2ad50881-51aa-46c1-a6bf-f98b1c3d03c1,2024-01-05 03:24:00,food,image,"#tasty, #foodie, #cooking, #foodporn, #gadgets",304,2760,1291,463,181,40,71.56,71.0,20.3,8.7,17,0.32853638760039555,23.6,28.7,1.3,29.6,7.6,9.1,11.3,12.9,21.5,25.7,7.3,21.3,29.6,36.4,34.0
d26385d5-9170-4ab7-9258-64a793c79dc1,2024-03-24 05:57:00,lifestyle,image,"#workout, #gym, #life",221,1633,751,219,147,72,72.81,77.0,11.9,11.1,258,0.36960367800270694,16.7,1.0,29.5,26.8,18.4,7.5,9.2,31.9,33.3,10.8,9.3,5.6,6.8,37.5,55.7
1ab7f5e0-6f7a-4bc5-ac19-0c0d5e388f7e,2024-03-31 03:37:00,travel,video,"#skincare, #explore, #travel, #wanderlust, #coding, #motivation",438,6069,4676,1047,605,134,106.48,58.6,23.4,18.0,65,0.5090106559572767,6.0,34.4,20.5,24.1,10.7,4.4,9.4,26.9,27.7,2.2,27.5,6.3,40.1,51.2,8.7
48a6806a-48f1-4d78-9d2f-ea53d2c718b6,2024-01-10 22:15:00,fashion,reel,"#gamer, #gadgets, #trendy, #ootd, #gym, #esports",494,2350,1804,194,56,79,90.77,57.3,27.7,14.9,111,0.5193721906724349,20.6,21.6,13.4,18.3,8.9,17.2,2.7,4.9,12.9,17.3,28.8,33.3,30.0,24.1,45.9
77b754da-c28f-45ce-af85-6a642146dbe2,2024-01-19 05:28:00,lifestyle,video,"#trendy, #life, #cooking, #inspiration, #ootd, #selfcare, #lifestyle, #fitness",562,2415,1406,261,74,87,75.69,56.2,38.4,5.4,287,0.3888499312742708,21.9,0.5,1.3,2.4,16.8,57.1,24.1,9.2,15.8,23.5,21.0,6.4,52.1,39.5,8.4
e0a9f5f5-7fc0-48f3-858c-6ca95b0b45fb,2024-03-12 04:18:00,travel,image,"#travel, #glam, #tasty, #gym, #explore",404,1215,746,146,108,37,85.35,54.3,31.6,14.1,42,0.3142377818895353,30.4,1.6,13.9,2.0,38.4,13.7,21.4,19.3,25.6,9.5,0.8,23.4,55.8,28.9,15.3
4be3d49f-1a94-41ea-baf2-9ce2274bfa42,2024-01-14 19:18:00,lifestyle,carousel,"#recipe, #wellness, #foodporn, #cooking, #style",390,6397,3179,393,298,258,64.53,71.5,15.9,12.7,181,0.8489799432142977,26.4,27.1,7.7,13.7,11.9,13.2,5.8,21.2,22.3,30.6,7.4,12.7,46.9,26.0,27.1
18201e5b-f4d0-4bce-b709-f9fbeb6ae4a9,2024-03-16 18:19:00,fitness,carousel,"#foodporn, #workout, #wellness",225,1341,828,123,88,52,81.36,73.4,12.6,14.0,104,0.587346378220108,14.9,22.2,24.0,12.5,5.3,21.1,2.2,15.1,20.9,10.6,34.4,16.9,36.8,57.8,5.4
e6547d67-9ab4-4b99-9967-b4db4c679c2a,2024-03-19 19:10:00,beauty,video,"#makeup, #style, #lifestyle, #life, #cooking, #beauty",391,7517,3896,715,615,225,72.52,76.4,13.8,9.8,178,0.7053939145793786,29.2,0.3,9.4,6.1,24.8,30.1,1.5,3.7,32.4,14.0,32.9,15.6,19.5,62.3,18.1
970ce9ca-7ecb-4006-bc0d-4c67aee0e5b0,2024-02-15 05:59:00,lifestyle,carousel,"#adventure, #gaming, #lifestyle, #travel, #motivation, #inspiration",406,4641,3431,456,292,196,94.27,61.0,30.6,8.4,8,0.4109679318274129,9.9,32.2,4.9,15.4,6.5,31.1,16.3,31.9,20.1,27.8,0.9,2.9,42.2,36.0,21.8
77df066b-cd31-4a2c-84aa-497e9ef18ba4,2024-02-23 03:42:00,fashion,carousel,"#coding, #trendy, #fashion, #esports, #inspiration",389,1798,795,154,70,44,59.12,49.0,36.9,14.1,174,0.5261066807342707,5.4,3.9,3.7,1.4,44.8,40.9,10.5,22.1,20.9,21.6,2.0,22.9,23.1,38.8,38.1
20712ff4-42da-4de5-bc78-74f536bee2ad,2024-02-06 07:28:00,gaming,reel,"#gamer, #fashionista, #recipe",245,1210,862,81,52,48,86.2,47.8,38.0,14.2,223,0.42269866318389604,21.1,21.3,15.5,22.5,9.9,9.7,16.5,31.4,14.6,4.4,27.5,5.6,36.5,61.9,1.6
803c37e8-ca1e-494e-85d4-6407fe15daef,2024-01-18 04:12:00,tech,reel,"#streamer, #ai, #fashionista, #foodporn, #gadgets, #adventure, #coding",537,8967,4028,926,290,401,62.95,55.1,30.3,14.5,216,0.50549910919424,28.4,25.5,14.5,8.7,19.6,3.3,1.3,30.6,8.0,27.0,25.2,8.0,26.6,30.0,43.4
0d1ade0f-fa26-48be-bcc1-c4db7663f261,2024-02-13 06:58:00,food,reel,"#foodporn, #mindfulness, #motivation, #recipe",281,9581,4366,614,788,351,63.87,41.2,48.0,10.8,75,0.4889408514163504,12.3,24.4,13.7,6.4,15.5,27.6,5.6,7.1,10.8,36.6,8.6,31.3,45.4,53.2,1.4
fffa900f-0a92-473f-95e5-f070a3ecefc1,2024-03-15 04:36:00,beauty,image,"#gym, #health, #motivation, #foodporn, #travel, #beauty, #selfcare",545,7861,4172,1022,367,113,72.18,72.7,21.4,5.8,239,0.31453641148036027,16.8,5.0,17.9,16.7,19.7,23.9,13.4,23.6,7.8,26.6,26.3,2.2,8.7,39.0,52.3
c5e644e8-0e45-4d11-83c0-de3f0e6540cd,2024-03-24 19:33:00,tech,reel,"#foodporn, #gaming, #tech, #fashionista, #recipe, #explore, #ai, #ootd",605,3194,1397,376,237,152,67.69,79.4,13.4,7.2,16,0.8681979766040306,11.1,20.2,33.3,7.1,2.6,25.8,16.7,16.9,30.9,0.5,8.3,26.7,12.2,48.9,38.9
a8a8e134-378f-47c8-82b6-fa482895a25a,2024-03-29 17:38:00,travel,image,"#travel, #motivation, #gamer",278,7643,4582,1230,205,139,80.54,40.3,49.6,10.0,115,0.8709951752003551,22.2,19.9,9.4,14.2,30.0,4.4,24.3,35.7,4.9,8.0,11.2,15.8,47.3,48.5,4.1
11c61647-45a6-4fd8-8ba6-5861e5a6c3e9,2024-02-06 08:40:00,fashion,reel,"#beauty, #skincare, #ootd, #fashion, #health",411,2116,898,125,83,50,54.63,55.4,32.0,12.6,57,0.5615588713887729,3.7,10.3,15.9,25.2,31.6,13.3,22.2,3.1,2.6,40.2,6.5,25.4,29.5,31.2,39.3
91c681f6-0602-4d41-b277-99fb6e7e6d22,2024-02-16 16:59:00,food,image,"#selfcare, #tasty, #motivation, #gym, #lifestyle, #health, #inspiration, #recipe",563,7377,4202,1252,724,107,85.2,62.8,25.2,12.1,39,0.7087916686993132,28.1,14.8,19.5,24.1,6.8,6.7,12.9,1.1,39.0,21.6,15.1,10.3,46.6,36.1,17.3
f1c85573-b46b-451d-9e6a-9593f68b52af,2024-02-24 13:35:00,lifestyle,reel,"#innovation, #ootd, #cooking, #inspiration, #lifestyle",416,8944,5741,726,761,367,84.92,40.3,42.9,16.8,245,0.5735283266895437,12.7,5.9,30.7,6.7,28.1,16.0,2.9,15.2,30.3,2.5,13.1,35.9,32.5,31.8,35.7
afdf2f1d-231b-4dec-b678-1e045e1eafe4,2024-01-16 16:18:00,food,carousel,"#recipe, #beauty, #health, #motivation, #esports, #cooking, #streamer, #foodporn",640,3297,1739,507,192,99,76.95,55.6,39.4,5.0,82,0.3968861279018333,32.5,0.5,48.9,7.9,2.6,7.6,11.8,8.8,27.6,2.1,30.0,19.7,19.7,78.7,1.6
8335e3b8-2d42-40b5-a0d3-056859343a7b,2024-01-18 21:24:00,lifestyle,reel,"#fashion, #cooking, #fitness",244,6972,3336,828,251,263,67.1,45.1,48.6,6.3,289,0.8511083089734199,2.7,9.1,34.6,24.7,16.1,12.7,21.8,9.6,22.5,16.8,2.4,27.0,27.6,34.8,37.5
7c2c9d32-a556-4db2-acc5-f32da571c4c9,2024-01-29 10:18:00,tech,image,"#tasty, #ai, #foodporn, #innovation, #gym, #gaming",413,9316,5591,755,552,126,75.4,47.5,43.3,9.3,49,0.4825165256852195,10.4,14.8,21.2,10.0,25.2,18.4,9.1,26.8,26.2,0.7,6.7,30.4,49.6,10.4,40.1
5daab710-f5eb-458c-8465-9e700762d5bb,2024-01-03 10:05:00,beauty,carousel,"#selfcare, #ootd, #glam",196,1394,869,140,51,21,77.55,75.1,13.9,11.0,38,0.5010617474187395,19.2,21.5,25.9,20.5,5.8,6.9,12.5,23.4,27.3,6.6,0.4,29.8,33.4,49.2,17.4
1cdd08d7-da5d-4693-83e5-d5bc691882ec,2024-03-20 21:03:00,travel,image,"#esports, #fashion, #adventure, #wanderlust, #fashionista",386,4770,2002,426,179,132,57.42,57.0,34.4,8.6,162,0.38395849168568535,17.4,7.1,38.2,1.0,32.9,3.4,1.7,21.2,21.5,14.2,19.3,22.2,59.0,27.7,13.3
e668f9d4-4052-4ef2-a17b-10801c8dbdd9,2024-03-18 07:30:00,beauty,image,"#wellness, #gameplay, #gaming, #makeup, #beauty, #travel, #glam, #adventure",572,7687,5330,794,171,300,85.79,56.2,31.5,12.3,242,0.4748603563641615,14.4,26.0,15.3,14.4,26.1,3.8,30.9,14.4,17.6,22.2,11.9,2.9,38.0,25.0,37.0
cc9508fc-58cc-4a4e-b36c-e5ee6ebbf6ac,2024-02-10 18:34:00,tech,video,"#gadgets, #explore, #glam, #gaming, #makeup, #tasty",425,2739,1244,277,159,78,64.18,57.4,23.0,19.6,139,0.46186182615622506,24.9,11.3,0.7,24.9,27.1,11.0,2.3,22.4,29.4,3.9,13.9,28.1,32.2,3.9,64.0
79b191bf-5f46-458c-aa32-1881148de54d,2024-03-07 14:35:00,travel,reel,"#wanderlust, #health, #mindfulness, #explore",261,9049,4884,1080,217,174,70.23,40.7,52.2,7.1,76,0.45573742256350375,10.3,6.5,38.5,7.9,33.4,3.4,8.6,17.8,30.2,12.5,20.1,10.8,32.5,31.4,36.2
f75d97f9-cc73-4176-98bd-033abef77432,2024-02-16 07:30:00,gaming,carousel,"#workout, #explore, #gameplay, #innovation",315,5723,4564,884,264,259,104.33,67.6,15.3,17.1,285,0.8668199811680297,20.3,8.1,25.2,25.6,9.8,10.9,10.3,24.6,21.5,9.8,8.3,25.5,38.8,12.0,49.2
889108c2-5095-49a6-ae20-81b3aa1eb2e7,2024-02-23 15:13:00,travel,video,"#wanderlust, #gym, #style, #fitness, #fashion, #explore, #selfcare, #travelgram",554,8113,6421,1415,498,159,104.68,41.2,43.9,14.9,295,0.3274070428175165,13.5,10.7,13.8,27.1,26.4,8.5,20.9,14.6,17.1,16.9,7.8,22.7,14.3,46.9,38.8
ed4f12cf-a525-4c7d-a659-80fe087a2bc8,2024-02-27 07:58:00,gaming,carousel,"#fashionista, #mindfulness, #gadgets, #wellness, #streamer, #tasty, #adventure",567,9028,6886,1595,606,187,102.72,71.5,18.3,10.2,299,0.3175154966478253,23.4,25.6,9.0,34.5,2.4,5.1,20.5,20.9,19.3,9.1,10.4,19.9,72.1,8.9,19.0
d6e259c2-5f4b-4fbe-a60b-4c8d99027a09,2024-02-21 11:11:00,travel,video,"#inspiration, #beauty, #adventure",267,8548,6213,618,467,316,89.07,76.2,6.7,17.1,283,0.8071206365867862,11.0,22.1,16.7,15.8,16.8,17.7,3.0,23.4,16.0,1.5,22.4,33.7,3.4,82.1,14.6
ea8678c3-aa58-43a4-939c-469b7a30b0a6,2024-02-28 06:15:00,beauty,video,"#style, #glam, #travelgram, #tech, #gameplay, #skincare, #trendy",518,8246,4123,530,721,361,69.55,66.7,15.8,17.5,69,0.8486277208202166,12.6,14.2,24.2,29.2,5.6,14.3,17.5,17.9,17.4,26.7,15.1,5.4,21.5,40.1,38.4
711e97f1-a98b-48e7-b37f-ca673f9b2b83,2024-02-26 07:43:00,beauty,video,"#gameplay, #makeup, #tasty, #glam, #skincare, #beauty, #tech, #selfcare",576,2637,2054,508,98,108,104.97,73.1,13.9,13.0,228,0.8297594440655576,14.8,25.5,8.2,9.2,24.9,17.5,29.5,14.5,13.3,31.1,5.2,6.4,27.8,37.7,34.5
f788224b-93fa-4058-97e8-06d3a8b8fa66,2024-01-29 02:56:00,fitness,image,"#makeup, #health, #foodie, #skincare",302,1624,1095,289,118,54,95.81,59.3,25.5,15.2,18,0.5153909152906045,3.9,0.6,5.4,21.3,34.6,34.2,11.1,2.1,14.7,28.0,16.6,27.5,15.0,31.6,53.4
d2603634-53f9-4d09-abec-a80be34b5800,2024-03-03 00:28:00,gaming,reel,"#trendy, #gaming, #gameplay",237,5784,3114,805,401,226,78.6,54.9,37.1,7.9,183,0.47855846565410676,10.8,13.5,0.4,42.0,0.2,33.0,14.6,18.1,26.1,21.9,9.1,10.2,53.9,15.4,30.6
cd4c6eae-d2ed-4688-9316-ad9bdf5b8967,2024-03-09 22:46:00,food,video,"#travelgram, #foodie, #tasty, #fashionista",364,3395,1684,385,205,40,68.16,75.5,7.0,17.5,199,0.6601395965187119,25.5,17.1,2.7,33.4,12.0,9.3,7.9,0.1,11.6,32.5,8.4,39.4,5.7,62.4,31.9
c863529b-71e1-4214-86b2-0603a09b7217,2024-03-06 18:45:00,gaming,video,"#glam, #motivation, #esports",228,6017,3966,687,209,70,81.97,54.1,39.6,6.2,237,0.5566716603868438,48.3,6.9,3.5,32.8,0.6,7.9,1.3,30.5,24.9,28.3,4.9,10.1,25.4,21.7,52.9
21e23fd0-c8a7-4464-b74f-46ad1b1fd23e,2024-01-31 14:28:00,food,image,"#tasty, #recipe, #adventure",236,2905,1961,439,174,116,92.6,73.9,17.5,8.6,239,0.5496575733086555,11.3,3.4,23.7,24.5,12.2,24.8,15.1,14.0,6.0,25.9,16.1,22.9,18.3,24.8,56.9
e6c85fe0-491f-4255-89c5-1ee08b0e2932,2024-03-28 09:11:00,food,image,"#recipe, #gaming, #coding",282,2675,1470,252,102,91,71.59,79.6,4.3,16.1,201,0.49789833246906157,10.4,46.6,13.2,1.4,12.6,15.8,25.0,25.7,6.0,15.3,21.6,6.4,9.2,51.9,38.9
58d4f113-d841-440f-b4a2-4de12fda8ed3,2024-02-05 02:02:00,tech,image,"#wanderlust, #innovation, #gadgets, #gamer, #lifestyle, #health, #ai, #gadgets",564,5329,2237,860,398,176,68.89,43.3,44.9,11.8,226,0.3461816914045036,7.0,8.5,26.1,28.2,1.1,29.1,15.0,2.0,30.9,12.5,16.7,22.9,27.2,29.1,43.7
af1e3743-1c55-404f-b38c-ba08523ad16c,2024-03-21 21:54:00,tech,image,"#coding, #glam, #tech, #streamer, #gadgets, #gameplay, #wanderlust, #esports",604,6134,3450,530,610,110,76.62,43.8,42.3,13.9,128,0.3461290440121581,24.4,9.1,8.8,20.4,18.5,18.8,7.8,32.9,18.3,3.2,30.2,7.6,41.9,36.1,22.0
593ee9d0-7d37-4d72-978d-94d4757a685f,2024-02-04 18:02:00,fitness,video,"#life, #workout, #health, #innovation, #wellness, #lifestyle, #gameplay",505,1743,913,244,42,50,71.66,46.5,43.1,10.4,297,0.6589404803266532,10.0,17.4,11.2,7.6,23.4,30.4,19.8,25.6,4.2,16.3,9.4,24.7,55.0,8.2,36.8
86a3a2d5-50be-4b80-a81b-88cbd50f95c5,2024-02-03 03:52:00,fitness,carousel,"#explore, #workout, #fashion, #lifestyle, #travel, #life, #cooking, #health",580,4406,3037,587,200,60,88.15,55.6,27.8,16.6,10,0.7238083224887325,20.7,0.3,26.5,16.1,13.7,22.7,16.7,19.8,8.7,25.1,16.5,13.2,47.1,8.2,44.7
b2830325-4999-4c0b-a7f4-68f800bfa6e7,2024-02-09 04:41:00,travel,carousel,"#foodporn, #innovation, #motivation, #travel, #ootd, #wanderlust, #travelgram",499,3812,2510,610,364,52,92.76,64.7,17.1,18.2,103,0.6725982988140808,24.8,6.8,23.9,12.2,26.9,5.5,4.4,25.2,30.0,14.3,12.4,13.7,57.5,20.4,22.1
2135c76d-5f7f-4627-a9a2-6fc2c8e3d263,2024-01-25 14:02:00,food,image,"#tasty, #esports, #beauty, #cooking",261,6241,3272,907,274,143,73.64,43.7,41.8,14.5,123,0.7700649878114081,1.6,26.0,5.1,24.6,19.1,23.5,11.7,9.8,27.4,21.7,6.4,23.2,32.5,28.2,39.3
6ef65f40-80b5-45af-9bff-04c2cfd2fc0e,2024-01-17 08:41:00,lifestyle,carousel,"#lifestyle, #gameplay, #mindfulness, #motivation, #coding",367,3437,1779,367,253,104,72.83,47.5,41.3,11.2,144,0.8274827643580893,7.1,10.6,18.3,21.3,33.6,9.1,14.7,12.1,17.1,20.4,14.1,21.6,35.2,26.2,38.6
b272529b-ecc4-4999-bd8a-b71904112434,2024-03-21 00:15:00,gaming,image,"#fitness, #health, #gamer, #mindfulness, #gaming",323,7994,5777,1125,773,170,98.14,48.4,37.6,14.0,18,0.8780243743600735,32.7,18.3,12.8,10.1,4.8,21.4,20.7,9.6,19.3,33.3,7.4,9.6,35.6,26.1,38.2
07030681-135e-480e-aff0-9897241ac506,2024-03-08 08:50:00,tech,reel,"#workout, #gameplay, #innovation, #coding, #lifestyle, #gamer",437,8340,3678,907,720,223,66.28,69.1,25.9,5.0,279,0.6526964269629953,10.0,16.0,14.9,27.7,20.2,11.3,17.9,5.4,18.2,25.5,9.7,23.3,42.3,37.3,20.4
188381ec-3436-4c12-91ed-3423f3ece86e,2024-02-27 03:19:00,fitness,video,"#workout, #glam, #foodie",222,1545,1139,153,152,57,97.15,49.6,40.5,9.9,5,0.7554552121189797,18.2,12.7,19.2,19.5,22.6,7.8,22.1,15.2,8.4,7.2,21.9,25.2,45.8,47.6,6.7
8435e639-fb0f-4a9e-adcc-afd7ff2b38a8,2024-01-19 22:31:00,fitness,video,"#workout, #health, #wellness, #esports",307,8531,4607,907,494,389,74.99,55.5,33.3,11.2,205,0.5666977131583517,2.8,10.7,23.3,14.0,37.5,11.7,15.1,29.5,9.8,4.2,2.9,38.5,24.0,57.2,18.8
dd6e0d9e-3e07-462e-b298-0cd7d3839245,2024-03-30 01:32:00,fitness,image,"#gaming, #workout, #wellness, #gadgets, #coding, #travelgram",408,9001,6530,807,537,368,91.57,55.0,35.9,9.1,34,0.7732598127379338,12.8,10.7,12.8,22.5,15.0,26.3,10.2,33.2,1.1,30.3,9.6,15.6,32.4,14.3,53.4
51a6ebd1-3a8f-4063-89dd-106f13052178,2024-03-14 08:47:00,fashion,image,"#fashionista, #style, #trendy, #foodie, #ootd, #fashion, #style, #wellness",626,1548,1112,163,75,46,90.18,49.7,41.0,9.4,167,0.6014294529633362,7.8,7.2,29.2,23.8,19.4,12.5,22.0,3.3,10.5,25.0,16.0,23.3,50.3,39.6,10.1
94a71eb7-a62b-4b36-bbeb-956de7c21339,2024-02-05 12:27:00,gaming,video,"#streamer, #gaming, #innovation, #esports, #glam",382,2253,1182,216,125,105,72.26,60.4,23.1,16.5,278,0.5533986173930847,14.8,17.6,0.0,26.1,26.6,14.9,17.5,4.7,19.6,23.7,22.7,11.8,42.6,15.7,41.7
